1480573119;1;0;0;0;0;0;0;0;0;
1480573119;2;0;0;0;0;0;0;0;0;
1480573119;3;0;0;0;0;0;0;0;0;
1480573119;4;0;0;0;0;0;0;0;0;
1480573119;5;0;0;0;0;0;0;0;0;
1480573119;6;0;0;0;0;0;0;0;0;
1480573190;1;0;0;0;0;0;0;0;0;
1480573190;2;0;0;0;0;0;0;0;0;
1480573190;3;0;0;0;0;0;0;0;0;
1480573190;4;0;0;0;0;0;0;0;0;
1480573190;5;0;0;0;0;0;0;0;0;
1480573190;6;0;0;0;0;0;0;0;0;
1480573253;1;0;0;0;0;0;0;0;0;
1480573253;2;0;0;0;0;0;0;0;0;
1480573253;3;0;0;0;0;0;0;0;0;
1480573253;4;0;0;0;0;0;0;0;0;
1480573253;5;0;0;0;0;0;0;0;0;
1480573253;6;0;0;0;0;0;0;0;0;
1480573322;1;0;0;0;0;0;0;0;0;
1480573322;2;0;0;0;0;0;0;0;0;
1480573322;3;0;0;0;0;0;0;0;0;
1480573322;4;0;0;0;0;0;0;0;0;
1480573322;5;0;0;0;0;0;0;0;0;
1480573322;6;0;0;0;0;0;0;0;0;
1480573545;1;-297,008;171,509;297,061;171,512;-297,003;-171,521;297,038;-161,552;
1480573545;2;-297,035;166,501;296,967;166,533;-297,01;-166,51;297,012;-156,467;
1480573545;3;-296,972;161,541;297,001;161,495;-296,971;-161,494;296,962;-151,587;
1480573545;4;-296,973;156,47;296,992;156,505;-296,959;-156,541;296,98;-146,57;
1480573545;5;-297,016;151,504;296,968;151,553;-297,001;-151,459;296,967;-141,46;
1480573545;6;-297,036;146,51;297,024;146,524;-297,03;-146,496;297,042;-136,501;
1480573766;1;-297,027;171,514;297,037;171,514;-296,991;-171,532;297,066;-161,545;
1480573766;2;-297,065;166,51;296,935;166,51;-297,016;-166,505;297,032;-156,52;
1480573766;3;-296,964;161,532;296,969;161,503;-296,952;-161,527;296,99;-151,566;
1480573766;4;-296,941;156,523;296,942;156,526;-296,944;-156,514;296,971;-146,535;
1480573766;5;-297,014;151,532;296,98;151,533;-297,003;-151,459;296,943;-141,486;
1480573766;6;-297,024;146,5;297,021;146,506;-297,001;-146,494;297,056;-136,52;
1480574078;1;-297,008;171,502;297,055;171,513;-296,996;-171,541;297,052;-161,575;
1480574078;2;-296,975;166,419;296,958;166,564;-296,993;-166,558;297,071;-156,476;
1480574078;3;-296,911;161,529;296,983;161,55;-296,951;-161,456;296,976;-151,554;
1480574078;4;-296,933;156,51;296,952;156,519;-296,976;-156,505;296,96;-146,581;
1480574078;5;-297,071;151,539;296,931;151,564;-297,127;-151,449;296,923;-141,51;
1480574078;6;-297,011;146,499;297,037;146,517;-297,004;-146,496;297,061;-136,526;
1480574320;1;-297,051;171,467;296,989;171,503;-297,015;-171,574;297,018;-161,556;
1480574320;2;-296,973;166,501;296,97;166,506;-296,919;-166,531;297,049;-156,47;
1480574320;3;-296,899;161,537;297,019;161,5;-296,921;-161,475;296,978;-151,552;
1480574320;4;-296,942;156,528;296,958;156,515;-296,948;-156,517;296,965;-146,538;
1480574320;5;-297,089;151,57;296,916;151,494;-297,042;-151,459;296,912;-141,493;
1480574320;6;-297,036;146,51;297,016;146,526;-297,006;-146,492;297,051;-136,498;
1480574541;1;-297,01;171,494;297,061;171,516;-296,983;-171,564;297,067;-161,569;
1480574541;2;-297,048;166,494;296,938;166,538;-297,083;-166,562;296,962;-156,516;
1480574541;3;-296,946;161,619;297,029;161,547;-296,954;-161,464;296,961;-151,556;
1480574541;4;-296,951;156,506;296,982;156,509;-296,971;-156,565;296,98;-146,593;
1480574541;5;-297,052;151,561;297,005;151,605;-297,059;-151,551;297,029;-141,478;
1480574541;6;-297,025;146,52;297,038;146,523;-297,015;-146,499;297,046;-136,514;
1480574785;1;-297,004;171,521;297,066;171,511;-297,004;-171,534;297,032;-161,557;
1480574785;2;-297,026;166,476;296,996;166,577;-296,963;-166,552;297,076;-156,46;
1480574785;3;-296,944;161,563;296,979;161,534;-296,972;-161,502;296,945;-151,54;
1480574785;4;-296,96;156,495;296,944;156,518;-296,975;-156,549;296,958;-146,565;
1480574785;5;-297,049;151,574;296,98;151,513;-297,055;-151,455;296,898;-141,493;
1480574785;6;-297,006;146,478;297,037;146,495;-297,001;-146,523;297,048;-136,526;
1480574966;1;0;0;0;0;0;0;0;0;
1480574966;2;0;0;0;0;0;0;0;0;
1480574966;3;0;0;0;0;0;0;0;0;
1480574966;4;0;0;0;0;0;0;0;0;
