1504249778;1;-274,023;166,507;274,043;166,5;-274,056;-166,552;273,964;-156,518;
1504249778;2;-273,972;161,53;273,999;161,547;-273,993;-161,494;274,001;-151,492;
1504249778;3;-273,989;156,528;274,016;156,531;-273,996;-156,534;274,002;-146,489;
1504249778;4;-274,025;151,495;274,054;151,495;-274,047;-151,541;274,023;-141,515;
1504250026;1;-274,03;166,483;274,02;166,491;-274,058;-166,561;273,977;-156,512;
1504250026;2;-273,941;161,511;274,004;161,533;-274,028;-161,501;273,968;-151,501;
1504250026;3;-273,95;156,524;274,016;156,532;-274,002;-156,522;273,996;-146,462;
1504250026;4;-274,016;151,497;274,044;151,504;-274,037;-151,518;274,039;-141,499;
1504250315;1;-274,022;166,497;274,031;166,501;-274,06;-166,527;273,969;-156,525;
1504250315;2;-273,962;161,49;273,965;161,529;-273,991;-161,562;273,984;-151,499;
1504250315;3;-273,979;156,5;274,002;156,557;-273,991;-156,498;273,995;-146,489;
1504250315;4;-274,005;151,537;274,063;151,499;-274,039;-151,492;274,039;-141,518;
1504250516;1;-274,039;166,489;274,024;166,509;-274,066;-166,57;273,96;-156,52;
1504250516;2;-273,977;161,55;274,062;161,537;-273,979;-161,506;273,959;-151,49;
1504250516;3;-273,99;156,503;274,025;156,515;-274,004;-156,508;273,985;-146,486;
1504250516;4;-274,023;151,501;274,065;151,52;-274,026;-151,542;274,023;-141,501;
1504250795;1;-274,004;166,493;274,017;166,485;-274,062;-166,559;273,956;-156,511;
1504250795;2;-273,956;161,521;273,956;161,542;-273,985;-161,516;273,97;-151,492;
1504250795;3;-273,947;156,522;274,008;156,526;-273,978;-156,512;273,984;-146,475;
1504250795;4;-273,99;151,505;274,04;151,497;-274,024;-151,526;274,014;-141,5;
1504251132;1;-274,007;166,466;274,034;166,501;-274,044;-166,566;273,986;-156,531;
1504251132;2;-273,999;161,556;274,042;161,53;-274,016;-161,488;273,99;-151,51;
1504251132;3;-273,997;156,53;274,009;156,535;-274,001;-156,518;273,996;-146,466;
1504251132;4;-274,017;151,497;274,039;151,514;-274,04;-151,537;274,024;-141,512;
1504251319;1;-274,01;166,484;274,036;166,5;-274,075;-166,557;273,953;-156,536;
1504251319;2;-273,976;161,51;274,01;161,544;-273,968;-161,504;273,951;-151,476;
1504251319;3;-273,946;156,509;274,006;156,531;-273,974;-156,505;273,982;-146,477;
1504251319;4;-274,002;151,488;274,057;151,511;-274,042;-151,523;273,999;-141,498;
1504251529;1;-273,992;166,497;274,015;166,507;-274,054;-166,55;273,97;-156,503;
1504251529;2;-273,949;161,495;274,017;161,526;-273,974;-161,528;273,948;-151,494;
1504251529;3;-273,998;156,498;273,995;156,541;-274,025;-156,493;273,976;-146,491;
1504251529;4;-273,967;151,504;274,041;151,495;-274,021;-151,516;274,018;-141,488;
1504253153;1;-274,022;166,507;274,023;166,516;-274,053;-166,534;273,965;-156,535;
1504253153;2;-273,973;161,5;274,022;161,554;-274,001;-161,519;273,986;-151,491;
1504253153;3;-273,98;156,455;273,999;156,544;-274,007;-156,53;273,98;-146,509;
1504253153;4;-273,997;151,531;274,056;151,513;-274,019;-151,485;274,021;-141,517;
