1494831495;1;-280,987;171,592;280,995;171,555;-281,047;-171,462;280,964;-161,554;
1494831495;2;-281,066;166,409;281,023;166,593;-281,058;-166,59;281,102;-156,514;
1494831495;3;-281,039;161,51;281,006;161,494;-281,088;-161,449;281,054;-151,502;
1494831495;4;-280,854;156,451;280,946;156,42;-280,88;-156,476;280,929;-146,478;
1494831817;1;-280,992;171,57;280,858;171,474;-281,04;-171,404;280,803;-161,502;
1494831817;2;-281,003;166,324;281,089;166,404;-280,948;-166,597;281,075;-156,571;
1494831817;3;-281,02;161,472;281,166;161,591;-281,051;-161,442;281,081;-151,394;
1494831817;4;-280,975;156,539;280,983;156,538;-280,971;-156,521;280,943;-146,48;
1494832016;1;-280,994;171,619;280,996;171,596;-281,046;-171,424;280,96;-161,49;
1494832016;2;-281,087;166,32;280,999;166,441;-281,152;-166,61;281,022;-156,554;
1494832016;3;-281,008;161,46;281,107;161,495;-281,09;-161,502;281,056;-151,461;
1494832016;4;-280,824;156,483;280,973;156,508;-280,865;-156,438;280,952;-146,44;
1494832283;1;-280,98;171,556;280,941;171,564;-280,96;-171,476;280,955;-161,461;
1494832283;2;-280,99;166,446;281,095;166,527;-281,066;-166,454;281,142;-156,472;
1494832283;3;-281,141;161,434;280,912;161,438;-281,17;-161,493;280,985;-151,52;
1494832283;4;-280,888;156,485;281,051;156,466;-280,899;-156,501;281,012;-146,538;
1494832510;1;-280,95;171,608;280,895;171,566;-280,996;-171,371;280,865;-161,446;
1494832510;2;-280,953;166,422;281,036;166,471;-281,045;-166,521;281,051;-156,491;
1494832510;3;-281,092;161,34;280,942;161,46;-281,05;-161,591;281,066;-151,507;
1494832510;4;-280,919;156,573;281,075;156,494;-280,927;-156,48;281,002;-146,527;
