1484030943;1;-276,957;171,619;277,007;171,577;-277,049;-171,555;277,064;-161,539;
1484030943;2;-277,138;166,594;277,085;166,583;-277,175;-166,661;277,163;-156,621;
1484031086;1;-277,038;171,504;277,018;171,48;-277,063;-171,652;277,05;-161,584;
1484031086;2;-277,044;166,651;277,08;166,633;-277,094;-166,517;277,09;-156,517;
1484031223;1;-276,894;171,643;276,969;171,528;-277,024;-171,526;277,049;-161,545;
1484031223;2;-277,064;166,49;276,989;166,522;-277,015;-166,607;276,99;-156,505;
1484031357;1;-277,062;171,628;277,029;171,535;-277,154;-171,605;277,06;-161,6;
1484031357;2;-277,033;166,612;277,105;166,669;-277,066;-166,661;277,121;-156,578;
1484031488;1;-276,954;171,621;277,048;171,548;-277,048;-171,572;277,04;-161,584;
1484031488;2;-277,101;166,521;277,039;166,596;-277,069;-166,592;277,044;-156,539;
1484031709;1;-276,958;171,558;277,054;171,522;-276,995;-171,567;277,119;-161,551;
1484031709;2;-277,052;166,595;276,946;166,565;-277,126;-166,584;277,011;-156,54;
1484031840;1;-277,036;171,564;277,044;171,589;-277,076;-171,592;277,022;-161,578;
1484031840;2;-277,017;166,568;277,069;166,602;-277,041;-166,578;277,035;-156,576;
1484031996;1;-277,016;171,512;277,031;171,524;-277,054;-171,517;277,023;-161,562;
1484031996;2;-277,013;166,507;277,015;166,565;-277,011;-166,513;277,026;-156,516;
1484032132;1;-277,005;171,61;277,089;171,537;-277,073;-171,55;277,042;-161,581;
1484032132;2;-277,077;166,509;277,039;166,595;-277,024;-166,599;277,008;-156,524;
1484032329;1;-276,996;171,589;276,947;171,572;-277,079;-171,562;277,052;-161,554;
1484032329;2;-277,005;166,555;277,032;166,538;-277,052;-166,571;277,101;-156,567;
1484032501;1;-276,951;171,508;276,972;171,57;-276,944;-171,52;277,021;-161,491;
1484032501;2;-277,054;166,567;277,04;166,529;-277,116;-166,56;277,033;-156,603;
1484032660;1;-277,04;171,569;277,102;171,584;-277,012;-171,563;277,015;-161,539;
1484032660;2;-277,074;166,523;277,068;166,587;-277,029;-166,563;276,972;-156,599;
1484032802;1;-276,97;171,626;276,984;171,581;-277,074;-171,575;277,035;-161,553;
1484032802;2;-277,019;166,508;277,037;166,541;-277,005;-166,578;277,013;-156,549;
1484032934;1;-277,006;171,626;277,03;171,569;-277,077;-171,525;277,01;-161,491;
1484032934;2;-277,005;166,484;277,023;166,519;-277,008;-166,612;277,034;-156,572;
1484033082;1;-277,038;171,623;277,043;171,558;-277,07;-171,549;277,01;-161,556;
1484033082;2;-277,018;166,496;277,035;166,565;-276,99;-166,584;277,027;-156,553;
1484033215;1;-277,013;171,604;277,002;171,529;-277,065;-171,616;276,989;-161,53;
1484033215;2;-276,981;166,543;277,029;166,523;-276,987;-166,554;277,026;-156,5;
1484033340;1;-276,968;171,62;277,14;171,605;-277,014;-171,508;277,025;-161,547;
1484033340;2;-277,06;166,414;276,982;166,501;-277,025;-166,582;276,92;-156,504;
