1507267551;464x0005.1644.PRG; 10/06/17 07:25:51;0;1;-;;;;3;-1,175;0,5;0,004173514;-281,15;181,571;281,147;181,576;-281,154;-181,571;281,157;-171,576;4;0,5;0,3;0,5;0,175;0,188;0,167;0,18;-281;181,5;-5;
1507267761;464x0005.1644.PRG; 10/06/17 07:29:21;0;1;-;;;;3;-2,633;0,129;0,005890029;-281,095;181,527;281,167;181,595;-281,152;-181,575;281,08;-171,547;4;0,5;0,3;0,5;0,19;0,138;0,154;0,154;-281;181,5;-5;
1507267947;464x0005.1644.PRG; 10/06/17 07:32:27;0;1;-;;;;3;-1,344;0,556;-0,0006745102;-281,113;181,563;281,133;181,58;-281,086;-181,577;281,066;-171,566;4;0,5;0,3;0,5;0,173;0,132;0,143;0,104;-281;181,5;-5;
1507268205;464x0005.1644.PRG; 10/06/17 07:36:45;0;1;-;;;;3;-1,793;-0,236;0,003889156;-281,128;181,559;281,14;181,58;-281,154;-181,569;281,142;-171,57;4;0,5;0,3;0,5;0,181;0,161;0,202;0,156;-281;181,5;-5;
1507268441;464x0005.1644.PRG; 10/06/17 07:40:41;0;1;-;;;;3;-1,397;0,834;0,001682447;-281,113;181,57;281,148;181,581;-281,132;-181,595;281,097;-171,556;4;0,5;0,3;0,5;0,145;0,201;0,13;0,139;-281;181,5;-5;
1507270163;464x0005.1644.PRG; 10/06/17 08:09:23;0;1;-;;;;3;-1,04;0,778;0,0008841603;-281,135;181,563;281,177;181,6;-281,14;-181,592;281,098;-171,572;4;0,5;0,3;0,5;0,182;0,173;0,155;0,135;-281;181,5;-5;
1507270476;464x0005.1644.PRG; 10/06/17 08:14:36;0;1;-;;;;3;-1,281;-0,169;0,00116818;-281,086;181,542;281,16;181,591;-281,142;-181,59;281,069;-171,542;4;0,5;0,3;0,5;0,172;0,172;0,172;0,14;-281;181,5;-5;
1507270911;464x0005.1644.PRG; 10/06/17 08:21:51;0;1;-;;;;3;-0,985;0,603;0,002730958;-281,106;181,554;281,146;181,597;-281,131;-181,581;281,09;-171,569;4;0,5;0,3;0,5;0,168;0,161;0,152;0,156;-281;181,5;-5;
1507271103;464x0005.1644.PRG; 10/06/17 08:25:03;0;1;-;;;;3;-0,59;-1,583;0,0006040844;-281,112;181,559;281,164;181,586;-281,116;-181,592;281,065;-171,551;4;0,5;0,3;0,5;0,165;0,168;0,117;0,123;-281;181,5;-5;
1507271368;464x0005.1644.PRG; 10/06/17 08:29:28;0;1;-;;;;3;-2,923;2,244;0,004483808;-281,113;181,582;281,13;181,586;-281,099;-181,594;281,083;-171,574;4;0,5;0,3;0,5;0,172;0,142;0,135;0,129;-281;181,5;-5;
1507271629;464x0005.1644.PRG; 10/06/17 08:33:49;0;1;-;;;;3;-1,461;1,934;0,001266667;-281,121;181,568;281,144;181,58;-281,131;-181,586;281,109;-171,564;4;0,5;0,3;0,5;0,164;0,168;0,17;0,163;-281;181,5;-5;
1507271797;464x0005.1644.PRG; 10/06/17 08:36:37;2;1;-;;;;3;0;0;0;-283,071;182,858;0;0;-282,262;-180,317;0;0;4;0,5;0,3;0,5;0,177;0;0,156;0,783;-281;181,5;-5;
1507271977;464x0005.1644.PRG; 10/06/17 08:39:37;0;1;-;;;;3;-1,456;0,925;0,001929224;-281,108;181,568;281,166;181,616;-281,143;-181,607;281,086;-171,577;4;0,5;0,3;0,5;0,185;0,146;0,144;0,139;-281;181,5;-5;
