1507196445;1;-276,95;171,498;276,953;171,506;-276,985;-171,458;276,931;-161,463;
1507196445;2;-276,93;166,458;276,956;166,511;-276,955;-166,479;276,949;-156,472;
1507196445;3;-276,951;161,47;276,965;161,476;-276,989;-161,471;276,934;-151,495;
1507196445;4;-276,941;156,442;276,982;156,478;-276,952;-156,506;276,983;-146,495;
1507196628;1;-276,924;171,478;276,972;171,501;-276,95;-171,481;276,943;-161,463;
1507196628;2;-276,941;166,459;276,965;166,483;-276,971;-166,5;276,942;-156,458;
1507196628;3;-276,962;161,468;276,971;161,47;-276,991;-161,487;276,938;-151,462;
1507196628;4;-276,946;156,485;276,984;156,482;-276,97;-156,488;276,939;-146,485;
1507196810;1;-276,92;171,499;276,988;171,49;-276,958;-171,463;276,935;-161,456;
1507196810;2;-276,964;166,459;276,961;166,488;-276,981;-166,487;276,942;-156,473;
1507196810;3;-276,951;161,459;276,985;161,476;-276,977;-161,513;276,948;-151,48;
1507196810;4;-276,955;156,465;276,979;156,495;-276,989;-156,488;276,958;-146,473;
1507197102;1;-276,949;171,461;276,951;171,475;-276,989;-171,491;276,925;-161,479;
1507197102;2;-276,946;166,487;276,958;166,502;-276,981;-166,479;276,941;-156,464;
1507197102;3;-276,962;161,453;276,99;161,473;-276,954;-161,504;276,959;-151,479;
1507197102;4;-276,935;156,489;276,992;156,493;-276,964;-156,473;276,963;-146,466;
1507197305;1;-276,931;171,482;276,955;171,474;-276,96;-171,472;276,933;-161,486;
1507197305;2;-276,958;166,48;276,957;166,493;-276,986;-166,484;276,936;-156,474;
1507197305;3;-276,981;161,477;277,001;161,498;-276,968;-161,484;276,962;-151,468;
1507197305;4;-276,944;156,458;276,981;156,491;-276,966;-156,502;276,967;-146,483;
1507197498;1;-276,938;171,502;276,955;171,495;-276,951;-171,479;276,94;-161,488;
1507197498;2;-276,926;166,49;276,969;166,482;-276,951;-166,473;276,948;-156,486;
1507197498;3;-276,969;161,483;276,975;161,489;-276,967;-161,492;276,947;-151,468;
1507197498;4;-276,961;156,447;276,965;156,487;-276,979;-156,513;276,944;-146,476;
1507197707;1;-276,32;163,665;277,57;161,818;-277,442;-164,348;276,443;-171,123;
1507197707;2;-276,368;158,648;277,53;156,829;-277,421;-159,327;276,455;-166,131;
1507197707;3;-276,404;153,597;277,535;151,799;-277,754;-154,272;276,492;-161,139;
1507197707;4;-276,393;148,614;277,519;146,824;-277,953;-149,298;276,511;-156,156;
1507197866;1;-276,925;171,514;276,979;171,489;-276,949;-171,442;276,948;-161,459;
1507197866;2;-276,96;166,494;276,955;166,497;-276,978;-166,47;276,94;-156,476;
1507197866;3;-276,981;161,434;276,973;161,467;-276,97;-161,53;276,959;-151,48;
1507197866;4;-276,951;156,461;276,974;156,489;-276,974;-156,494;276,96;-146,493;
1507198041;1;-276,94;171,485;276,958;171,478;-276,993;-171,476;276,93;-161,478;
1507198041;2;-276,957;166,478;276,987;166,478;-276,982;-166,474;276,943;-156,471;
1507198041;3;-276,947;161,464;276,975;161,512;-276,968;-161,488;276,955;-151,464;
1507198041;4;-276,951;156,446;276,988;156,484;-276,969;-156,497;276,97;-146,476;
1507198216;1;-276,94;171,494;276,967;171,479;-276,961;-171,473;276,945;-161,488;
1507198216;2;-276,965;166,478;276,962;166,488;-276,988;-166,507;276,942;-156,482;
1507198216;3;-276,959;161,47;276,989;161,492;-276,98;-161,496;276,957;-151,467;
1507198216;4;-276,951;156,476;276,984;156,495;-276,966;-156,49;276,962;-146,469;
1507198401;1;-276,926;171,482;276,968;171,498;-276,961;-171,486;276,948;-161,469;
1507198401;2;-276,972;166,482;276,953;166,509;-276,995;-166,481;276,937;-156,479;
1507198401;3;-276,957;161,465;276,985;161,486;-276,976;-161,487;276,945;-151,479;
1507198401;4;-276,941;156,473;276,996;156,485;-276,971;-156,507;276,967;-146,492;
1507200081;1;-276,975;171,521;276,962;171,506;-277,013;-171,452;276,904;-161,46;
1507200081;2;-276,954;166,477;276,972;166,474;-276,98;-166,482;276,956;-156,495;
1507200081;3;-276,963;161,448;276,975;161,506;-276,95;-161,514;276,989;-151,46;
1507200081;4;-276,936;156,467;277,012;156,472;-276,967;-156,516;276,969;-146,492;
