1488443774;1;-280,975;171,561;280,986;171,543;-281,017;-171,462;280,985;-161,506;
1488443774;2;-281,09;166,607;280,993;166,666;-281,011;-166,691;281,11;-156,684;
1488443774;3;-280,896;161,647;280,893;161,698;-280,934;-161,673;280,883;-151,687;
1488443774;4;-280,946;156,514;281,031;156,477;-280,99;-156,5;280,978;-146,512;
1488445195;1;-280,983;171,52;280,945;171,517;-281,007;-171,482;280,962;-161,496;
1488445195;2;-280,986;166,591;281,045;166,658;-281,046;-166,686;280,983;-156,626;
1488445195;3;-280,925;161,622;280,923;161,666;-280,936;-161,662;280,928;-151,65;
1488445195;4;-280,953;156,522;281,046;156,496;-280,971;-156,49;280,975;-146,505;
1488445428;1;-280,936;171,54;281,037;171,514;-280,994;-171,479;280,986;-161,527;
1488445428;2;-281,022;166,617;281,068;166,722;-281,11;-166,688;281,026;-156,587;
1488445428;3;-280,96;161,597;280,875;161,659;-280,948;-161,646;280,879;-151,672;
1488445428;4;-280,935;156,497;281,025;156,479;-280,977;-156,525;280,988;-146,504;
1488445616;1;-280,977;171,557;280,988;171,552;-280,979;-171,465;280,962;-161,473;
1488445616;2;-281,053;166,567;281,004;166,725;-281,081;-166,709;280,963;-156,611;
1488445616;3;-280,871;161,612;280,988;161,576;-280,927;-161,626;280,921;-151,689;
1488445616;4;-280,955;156,505;281,019;156,498;-280,956;-156,522;280,955;-146,499;
1488445792;1;-280,934;171,53;281,017;171,521;-280,978;-171,492;280,974;-161,515;
1488445792;2;-281,003;166,593;280,974;166,68;-281,057;-166,666;280,902;-156,524;
1488445792;3;-280,834;161,62;280,902;161,68;-280,91;-161,648;280,864;-151,661;
1488445792;4;-280,943;156,477;281,047;156,465;-280,974;-156,542;280,953;-146,522;
