1507274167;1;-247,078;171,531;247,077;171,563;-247,072;-171,53;247,053;-161,507;
1507274167;2;-247,019;166,499;247,073;166,503;-247,04;-166,498;247,045;-156,496;
1507274167;3;-247,062;161,471;247,085;161,498;-247,103;-161,528;247,04;-151,509;
1507274421;1;-247,065;171,523;247,076;171,539;-247,085;-171,544;247,059;-161,536;
1507274421;2;-247,035;166,506;247,064;166,526;-247,036;-166,483;247,039;-156,483;
1507274421;3;-247,072;161,486;247,084;161,506;-247,083;-161,528;247,054;-151,515;
1507274769;1;-247,07;171,58;247,07;171,577;-247,091;-171,532;247,06;-161,509;
1507274769;2;-247,016;166,497;247,053;166,521;-247,034;-166,506;247,039;-156,499;
1507274769;3;-247,062;161,468;247,082;161,48;-247,08;-161,547;247,051;-151,53;
1507274959;1;-247,052;171,553;247,101;171,539;-247,072;-171,539;247,072;-161,535;
1507274959;2;-247,025;166,507;247,053;166,519;-247,045;-166,508;247,035;-156,496;
1507274959;3;-247,072;161,475;247,06;161,521;-247,09;-161,535;247,036;-151,504;
1507275139;1;-247,051;171,536;247,08;171,562;-247,067;-171,539;247,062;-161,529;
1507275139;2;-247,028;166,492;247,046;166,505;-247,038;-166,506;247,027;-156,509;
1507275139;3;-247,054;161,482;247,056;161,515;-247,076;-161,501;247,042;-151,507;
1507275345;1;-247,083;171,561;247,067;171,563;-247,103;-171,532;247,052;-161,525;
1507275345;2;-247,014;166,496;247,073;166,512;-247,025;-166,51;247,045;-156,504;
1507275345;3;-247,078;161,482;247,092;161,511;-247,08;-161,54;247,053;-151,517;
1507275529;1;-247,059;171,558;247,09;171,551;-247,083;-171,51;247,053;-161,516;
1507275529;2;-247,033;166,472;247,066;166,522;-247,028;-166,516;247,055;-156,494;
1507275529;3;-247,09;161,477;247,093;161,503;-247,109;-161,528;247,044;-151,518;
1507277575;1;-247,05;171,547;247,096;171,575;-247,084;-171,55;247,073;-161,518;
1507277575;2;-247,022;166,499;247,056;166,501;-247,042;-166,499;247,03;-156,497;
1507277575;3;-247,067;161,486;247,062;161,503;-247,095;-161,537;247,043;-151,511;
1507277743;1;-247,056;171,573;247,101;171,565;-247,078;-171,532;247,07;-161,544;
1507277743;2;-247,032;166,479;247,056;166,508;-247,036;-166,503;247,033;-156,503;
1507277743;3;-247,083;161,474;247,077;161,521;-247,097;-161,536;247,046;-151,503;
1507277896;1;-247,054;171,532;247,103;171,538;-247,078;-171,56;247,066;-161,559;
1507277896;2;-247,031;166,484;247,053;166,517;-247,033;-166,507;247,049;-156,491;
1507277896;3;-247,085;161,511;247,073;161,525;-247,106;-161,502;247,042;-151,487;
1507278069;1;-247,052;171,521;247,088;171,552;-247,083;-171,563;247,067;-161,544;
1507278069;2;-247,039;166,477;247,044;166,511;-247,042;-166,52;247,022;-156,499;
1507278069;3;-247,056;161,524;247,098;161,526;-247,091;-161,499;247,044;-151,487;
