1491801926;1;0;0;0;0;0;0;0;0;
1491801926;2;0;0;0;0;0;0;0;0;
1491802112;1;-297,103;171,558;297,108;171,546;-297,111;-171,568;297,104;-161,575;
1491802112;2;-297,031;166,505;297,045;166,522;-297,046;-166,508;297,035;-156,48;
1491802400;1;-297,098;171,576;297,07;171,566;-297,111;-171,513;297,077;-161,53;
1491802400;2;-297,03;166,487;297,06;166,5;-297,027;-166,552;297,06;-156,534;
1491802661;1;-297,096;171,571;297,116;171,55;-297,094;-171,551;297,098;-161,553;
1491802661;2;-297,031;166,483;297,03;166,507;-297,039;-166,515;297,015;-156,492;
1491802914;1;-297,094;171,579;297,094;171,575;-297,132;-171,546;297,093;-161,537;
1491802914;2;-297,024;166,481;297,06;166,505;-297,042;-166,537;297,047;-156,522;
1491803121;1;-297,076;171,579;297,06;171,57;-297,119;-171,529;297,06;-161,512;
1491803121;2;-297;166,467;297,066;166,504;-297,051;-166,548;297,06;-156,533;
1491803290;1;-296,788;174,971;0;0;-297,554;-168,135;0;0;
1491803290;2;-296,681;169,905;0;0;-297,436;-163,077;0;0;
1491803451;1;-297,099;171,611;297,101;171,565;-297,116;-171,514;297,111;-161,52;
1491803451;2;-297,038;166,459;297,038;166,477;-297,015;-166,559;297,018;-156,52;
1491803800;1;-303,287;163,478;0;0;-302,737;-169,649;0;0;
1491803800;2;-303,155;158,426;0;0;-302,644;-164,602;0;0;
1491804021;1;0;0;0;0;0;0;0;0;
1491804021;2;0;0;0;0;0;0;0;0;
1491804196;1;-297,893;171,85;0;0;-297,112;-171,275;0;0;
1491804196;2;-297,849;166,806;0;0;-297,086;-166,194;0;0;
1491804375;1;-297,08;171,555;297,123;171,559;-297,088;-171,574;297,133;-161,56;
1491804375;2;-297,063;166,5;297,041;166,517;-297,067;-166,496;297,001;-156,502;
1491806044;1;-297,138;171,559;297,103;171,579;-297,125;-171,561;297,12;-161,533;
1491806044;2;-297,015;166,504;297,052;166,469;-297,029;-166,506;297,031;-156,51;
