1477400825;032x0011.1237.PRG; 10/25/16 15:07:05;4;1;-;;;;3;0;0;0;-250,566;182,433;0;0;-248,612;-180,585;0;0;8;0,5;0,3;0,5;0,096;0;0,085;0,065;-247;181,5;-5;
1477401082;032x0011.1237.PRG; 10/25/16 15:11:22;4;1;-;;;;3;0;0;0;-249,307;183,69;0;0;-248,185;-179,291;0;0;8;0,5;0,3;0,5;0,089;0;0,085;0,247;-247;181,5;-5;
1477401316;032x0011.1237.PRG; 10/25/16 15:15:16;2;1;-;;;;3;0;0;0;-249,303;183,687;0;0;-248,188;-179,286;0;0;8;0,5;0,3;0,5;0,125;0;0,119;0,827;-247;181,5;-5;
1477401618;032x0011.1237.PRG; 10/25/16 15:20:18;0;1;-;;;;3;-0,644;2,737;0,0008221863;-246,966;181,487;246,969;181,485;-246,96;-181,488;246,957;-171,484;8;0,5;0,3;0,5;0,128;0,127;0,113;0,141;-247;181,5;-5;
1477401934;032x0011.1237.PRG; 10/25/16 15:25:34;0;1;-;;;;3;-0,018;2,576;0,0005113832;-247,002;181,517;246,995;181,493;-246,988;-181,513;246,995;-171,498;8;0,5;0,3;0,5;0,121;0,118;0,117;0,139;-247;181,5;-5;
1477402241;032x0011.1237.PRG; 10/25/16 15:30:41;0;1;-;;;;3;-0,22;2,642;0,0002056255;-247,014;181,522;247,003;181,496;-246,986;-181,514;246,998;-171,504;8;0,5;0,3;0,5;0,124;0,127;0,129;0,132;-247;181,5;-5;
1477402582;032x0011.1237.PRG; 10/25/16 15:36:22;0;1;-;;;;3;-1,807;2,38;0,002639669;-247,013;181,525;247,005;181,505;-246,993;-181,52;247;-171,511;8;0,5;0,3;0,5;0,125;0,137;0,103;0,146;-247;181,5;-5;
1477403346;032x0011.1237.PRG; 10/25/16 15:49:06;0;1;-;;;;3;-1,643;2,87;0,003035164;-247,007;181,522;246,998;181,495;-246,989;-181,515;246,997;-171,501;8;0,5;0,3;0,5;0,119;0,129;0,122;0,138;-247;181,5;-5;
1477403792;032x0011.1237.PRG; 10/25/16 15:56:32;0;1;-;;;;3;-1,051;3,169;0,0005589494;-247,001;181,51;246,992;181,501;-246,984;-181,504;246,993;-171,507;8;0,5;0,3;0,5;0,116;0,119;0,101;0,131;-247;181,5;-5;
1477404147;032x0011.1237.PRG; 10/25/16 16:02:27;0;1;-;;;;3;-0,472;2,014;-0,000441501;-247,018;181,516;247,008;181,497;-246,986;-181,508;246,996;-171,505;8;0,5;0,3;0,5;0,118;0,12;0,113;0,119;-247;181,5;-5;
1477404615;032x0011.1237.PRG; 10/25/16 16:10:15;0;1;-;;;;3;-1,685;2,669;0,0007928404;-247,004;181,512;247;181,501;-246,997;-181,508;247,001;-171,504;8;0,5;0,3;0,5;0,107;0,122;0,124;0,123;-247;181,5;-5;
1477405421;032x0011.1237.PRG; 10/25/16 16:23:41;0;1;-;;;;3;-1,706;2,364;0,0004724565;-247;181,501;246,996;181,491;-246,989;-181,498;246,993;-171,494;8;0,5;0,3;0,5;0,127;0,13;0,118;0,124;-247;181,5;-5;
1477405820;032x0011.1237.PRG; 10/25/16 16:30:20;4;1;-;;;;3;0;0;0;0;0;0;0;0;0;0;0;8;0,5;0,3;0,5;0,161;0;0;0;-247;171,5;-5;
1477406150;032x0011.1237.PRG; 10/25/16 16:35:50;0;1;-;;;;3;-1,074;1,592;0,0001662851;-246,994;181,509;246,997;181,508;-246,997;-181,511;246,994;-171,505;8;0,5;0,3;0,5;0,027;0,141;0,124;0,127;-247;181,5;-5;
1477406432;032x0011.1237.PRG; 10/25/16 16:40:32;0;1;-;;;;3;-0,757;2,616;0,002471002;-246,998;181,507;246,992;181,497;-246,982;-181,503;246,988;-171,501;8;0,5;0,3;0,5;0,12;0,129;0,118;0,129;-247;181,5;-5;
1477406743;032x0011.1237.PRG; 10/25/16 16:45:43;0;1;-;;;;3;-1,341;2,737;0,001600971;-247;181,5;247,007;181,495;-246,992;-181,504;246,986;-171,491;8;0,5;0,3;0,5;0,121;0,122;0,112;0,171;-247;181,5;-5;
1477407090;032x0011.1237.PRG; 10/25/16 16:51:30;2;1;-;;;;3;0;0;0;-248,923;184,406;0;0;-248,168;-178,596;0;0;8;0,5;0,3;0,5;0,129;0;0,126;0,403;-247;181,5;-5;
1477407350;032x0011.1237.PRG; 10/25/16 16:55:50;0;1;-;;;;3;-1,113;2,804;0,0006207817;-246,988;181,512;246,985;181,492;-246,98;-181,51;246,982;-171,494;8;0,5;0,3;0,5;0,116;0,132;0,113;0,141;-247;181,5;-5;
1477407643;032x0011.1237.PRG; 10/25/16 17:00:43;0;1;-;;;;3;-1,373;2,849;0,0001935805;-246,993;181,506;246,992;181,491;-246,993;-181,505;246,993;-171,492;8;0,5;0,3;0,5;0,123;0,11;0,135;0,112;-247;181,5;-5;
1477407924;032x0011.1237.PRG; 10/25/16 17:05:24;0;1;-;;;;3;-0,548;2,04;-2,765355E-05;-246,992;181,505;246,989;181,494;-246,979;-181,503;246,981;-171,496;8;0,5;0,3;0,5;0,101;0,124;0,114;0,133;-247;181,5;-5;
1477408223;032x0011.1237.PRG; 10/25/16 17:10:23;2;1;-;;;;3;0;0;0;-248,71;183,941;0;0;-247,574;-179,053;0;0;8;0,5;0,3;0,5;0,112;0;0,107;0,488;-247;181,5;-5;
1477408481;032x0011.1237.PRG; 10/25/16 17:14:41;0;1;-;;;;3;-0,787;2,316;0,0007129305;-246,987;181,503;246,983;181,486;-246,971;-181,499;246,975;-171,49;8;0,5;0,3;0,5;0,126;0,125;0,118;0,131;-247;181,5;-5;
1477408686;032x0011.1237.PRG; 10/25/16 17:18:06;2;1;-;;;;3;0;0;0;-248,623;184,294;0;0;-247,861;-178,714;0;0;8;0,5;0,3;0,5;0,101;0;0,13;0,412;-247;181,5;-5;
1477409129;032x0011.1237.PRG; 10/25/16 17:25:29;0;1;-;;;;3;-0,531;2,846;0,0005318893;-246,99;181,506;246,989;181,491;-246,976;-181,505;246,977;-171,492;8;0,5;0,3;0,5;0,122;0,125;0,116;0,132;-247;181,5;-5;
1477409341;032x0011.1237.PRG; 10/25/16 17:29:01;4;1;-;;;;3;0;0;0;-249,06;183,845;0;0;-247,77;-179,15;0;0;8;0,5;0,3;0,5;0,124;0;0,129;0,344;-247;181,5;-5;
1477409911;032x0011.1237.PRG; 10/25/16 17:38:31;0;1;-;;;;3;-0,863;1,887;-0,0004606126;-246,978;181,494;246,975;181,487;-246,98;-181,492;246,983;-171,489;8;0,5;0,3;0,5;0,029;0,161;0,125;0,127;-247;181,5;-5;
